Date,Price
8/6/2007,505.487136
7/6/2007,521.528315
6/6/2007,514.759036
5/6/2007,511.899036
4/6/2007,516.06253
1/6/2007,508.1967
31/5/2007,500.9292
30/5/2007,494.902368
29/5/2007,495.06297
25/5/2007,510.242148
24/5/2007,503.78736
23/5/2007,514.27152
22/5/2007,508.5405
21/5/2007,517.959596
18/5/2007,507.80508
17/5/2007,506.827162
16/5/2007,488.925212
15/5/2007,492.776064
14/5/2007,487.384441
11/5/2007,487.802454
10/5/2007,483.440734
9/5/2007,481.139988
8/5/2007,486.473292
7/5/2007,481.615323
4/5/2007,483.3069
3/5/2007,494.384373
2/5/2007,496.637827
1/5/2007,504.610122
30/4/2007,513.397238
27/4/2007,519.45902
26/4/2007,510.72436
25/4/2007,513.910684
24/4/2007,504.854817
23/4/2007,514.20068
20/4/2007,496.039068
19/4/2007,481.768078
18/4/2007,490.89621
17/4/2007,493.458772
16/4/2007,496.25
13/4/2007,497.042179
12/4/2007,499.03397
11/4/2007,484.502733
10/4/2007,483.505568
9/4/2007,481.467507
5/4/2007,500.790341
4/4/2007,503.864482
3/4/2007,503.891073
2/4/2007,514.513264
30/3/2007,514.851282
29/3/2007,516.946508
28/3/2007,500.317614
27/3/2007,504.048885
26/3/2007,491.509539
23/3/2007,485.8442
22/3/2007,483.773745
21/3/2007,469.020525
20/3/2007,441.37235
19/3/2007,443.576716
16/3/2007,445.30511
15/3/2007,449.016516
14/3/2007,455.2121
13/3/2007,454.940255
12/3/2007,461.16315
9/3/2007,469.693529
8/3/2007,482.240933
7/3/2007,483.32511
6/3/2007,474.791625
5/3/2007,468.184668
2/3/2007,480.453904
1/3/2007,483.149736
28/2/2007,482.4651
27/2/2007,470.3727
26/2/2007,480.53025
23/2/2007,475.652281
22/2/2007,475.01824
21/2/2007,470.42086
20/2/2007,455.437257
16/2/2007,463.581882
15/2/2007,452.291488
14/2/2007,454.673384
13/2/2007,460.94786
12/2/2007,450.170301
9/2/2007,467.860404
8/2/2007,466.84968
7/2/2007,450.82741
6/2/2007,461.69764
5/2/2007,459.493328
2/2/2007,460.755981
1/2/2007,447.729216
31/1/2007,452.99115
30/1/2007,444.751025
29/1/2007,420.905172
26/1/2007,433.226676
